"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2025-05-24","83.6","2.36","5.99","Ohtani, Shohei",660271,656849,,"swinging_strike",,,,,8,"Shohei Ohtani lines out to center fielder Tyrone Taylor.","R","L","L","NYM","LAD","S",,,1,1,2025,"-0.34","0.06","-0.05","1.68",,,,0,3,"Top",,,,,,,-4.950733116618064,-121.63051072714154,-3.5808840265139574,-2.2760913825502143,26.721047738611826,-31.062225857979993,"3.55","1.59",,,,"84.4",2108,"7.1",777789,620443,624413,643446,683146,596019,516782,621438,665742,"53.41",,,,,,,,20,3,"Slider",1,2,2,1,2,1,2,1,"Infield shade","Standard",336,"0","-0.056","71.0","8.6",,"0.056",,-1,1,"0.383","0.617",29,30,30,31,2,1,6,1,6,1,"3.24","-0.34","-0.34","37.4",27.780226665851163,-16.89536881871007,39.4995244620759,41.29101647734427,41.78912269685707
"SL","2025-05-24","83.2","2.35","6.08","Ohtani, Shohei",660271,656849,,"called_strike",,,,,8,"Shohei Ohtani lines out to center fielder Tyrone Taylor.","R","L","L","NYM","LAD","S",,,1,0,2025,"-0.24","-0.03","-0.25","1.78",,,,0,3,"Top",,,,,,,-5.556334876891912,-120.93804668325727,-3.2988938892264907,-1.1126455402174347,26.00412248944117,-31.95203605612655,"3.59","1.7",,,,"83.8",2126,"7",777789,620443,624413,643446,683146,596019,516782,621438,665742,"53.55",,,,,,,,20,2,"Slider",1,2,2,1,2,1,2,1,"Infield shade","Standard",19,"0","-0.049",,,,"0.049",,-1,1,"0.383","0.617",29,30,30,31,2,1,6,1,6,1,"3.35","-0.24","-0.24","39.5",,,,,
"SL","2025-05-24","81.8","2.46","6.1","Ohtani, Shohei",660271,656849,,"ball",,,,,14,"Shohei Ohtani lines out to center fielder Tyrone Taylor.","R","L","L","NYM","LAD","B",,,0,0,2025,"-0.42","-0.07","0.98","2.46",,,,0,3,"Top",,,,,,,-2.5481683262866786,-118.9253676292086,-1.3514366313766648,-3.343592442169269,27.894086684560033,-32.73920127798505,"3.55","1.7",,,,"82",2073,"7",777789,620443,624413,643446,683146,596019,516782,621438,665742,"53.5",,,,,,,,20,1,"Slider",1,2,2,1,2,1,2,1,"Infield shade","Standard",325,"0","0.038",,,,"-0.038",,-1,1,"0.383","0.617",29,30,30,31,2,1,6,1,6,1,"3.54","-0.42","-0.42","39.5",,,,,
"SL","2025-05-24","86.6","2.13","5.99","Ohtani, Shohei",660271,656849,"strikeout","swinging_strike",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","NYM","LAD","S",2,,2,2,2025,"-0.25","0.01","-1.08","0.79",,,,0,1,"Top",,,,,,,-7.272755971751846,-125.75491979502904,-6.242529007937792,-1.1025206184178495,27.15294098274746,-30.962896872776764,"3.55","1.59",,,,"87.9",2408,"7.4",777789,620443,624413,643446,683146,596019,516782,621438,665742,"53.15",,0,"0",1,0,0,,1,5,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",249,"0.022","-0.227","47.2","8.4",,"0.227",,0,0,"0.5","0.5",29,30,30,31,1,0,6,1,6,1,"3.06","-0.25","-0.25","40.6",24.289056306723108,-3.3451646853328967,39.0644396012326,54.69150855736417,31.253224416284674
"SI","2025-05-24","93.9","1.93","6.2","Ohtani, Shohei",660271,656849,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","NYM","LAD","B",,,1,2,2025,"1.23","0.55","-1.02","1.18",,,,0,1,"Top",,,,,,,-10.559382542777737,-136.01605414020736,-8.524838614747463,17.684284755765052,33.38874396727897,-23.489340833256907,"3.51","1.69",,,,"95.1",2217,"7.5",777789,620443,624413,643446,683146,596019,516782,621438,665742,"52.97",,,,,,,,1,4,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",149,"0","0.04",,,,"-0.04",,0,0,"0.5","0.5",29,30,30,31,1,0,6,1,6,1,"2.09","1.23","1.23","44.0",,,,,
"SI","2025-05-24","92.4","2.13","6.16","Ohtani, Shohei",660271,656849,,"called_strike",,,,,8,"Shohei Ohtani strikes out swinging.","R","L","L","NYM","LAD","S",,,1,1,2025,"1.36","0.37","-0.02","1.94",,,,0,1,"Top",,,,,,,-8.604141646279455,-134.05794108073488,-5.7165885585591765,18.397002882713473,33.28938033367807,-26.486774594529766,"3.47","1.69",,,,"93.2",2189,"7.3",777789,620443,624413,643446,683146,596019,516782,621438,665742,"53.21",,,,,,,,1,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",141,"0","-0.056",,,,"0.056",,0,0,"0.5","0.5",29,30,30,31,1,0,6,1,6,1,"2.34","1.36","1.36","42.1",,,,,
"SI","2025-05-24","91.2","1.83","6.15","Ohtani, Shohei",660271,656849,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","NYM","LAD","B",,,0,1,2025,"1.3","0.63","-0.99","1.94",,,,0,1,"Top",,,,,,,-10.084480776631514,-132.3266137499116,-6.124798399546748,17.416679649691083,29.46747411535864,-23.563804055849555,"3.54","1.73",,,,"92.7",2126,"7.5",777789,620443,624413,643446,683146,596019,516782,621438,665742,"53.04",,,,,,,,1,2,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",144,"0","0.025",,,,"-0.025",,0,0,"0.5","0.5",29,30,30,31,1,0,6,1,6,1,"2.14","1.3","1.3","44.3",,,,,
"SI","2025-05-24","92","1.97","6.26","Ohtani, Shohei",660271,656849,,"called_strike",,,,,5,"Shohei Ohtani strikes out swinging.","R","L","L","NYM","LAD","S",,,0,0,2025,"1.17","0.65","-0.18","2.23",,,,0,1,"Top",,,,,,,-8.117780317389485,-133.6770039070993,-5.858098111913383,15.811899542486351,28.907210029360932,-23.27163310250892,"3.47","1.66",,,,"93.5",2055,"7.3",777789,620443,624413,643446,683146,596019,516782,621438,665742,"53.23",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",143,"0","-0.037",,,,"0.037",,0,0,"0.5","0.5",29,30,30,31,1,0,6,1,6,1,"2.05","1.17","1.17","45.3",,,,,
"FC","2025-05-23","88.6","-1.05","5.62","Ohtani, Shohei",660271,656288,"walk","ball",,,,,14,"Shohei Ohtani walks. Michael Conforto to 2nd.","R","L","R","NYM","LAD","B",,,3,1,2025,"0.02","0.63","1.5","2.6",,,624424,1,3,"Top",,,,,,,6.167147576586108,-128.89551029505202,-2.646785571585593,-1.0664123742530065,25.956278813428224,-24.822368067775223,"3.63","1.67",,,,"88.3",2504,"6",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.47",,0.694262,"0.7",1,0,0,,17,5,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",202,"-0.04","0.167",,,,"-0.167",,0,0,"0.497","0.503",29,30,29,31,2,1,6,2,5,1,"2.27","-0.02","0.02","38.6",,,,,
"FF","2025-05-23","93.1","-0.58","5.72","Ohtani, Shohei",660271,656288,,"foul",,,,,12,"Shohei Ohtani walks. Michael Conforto to 2nd.","R","L","R","NYM","LAD","S",,,3,0,2025,"-0.71","1.25","1.03","3.32",,,624424,1,3,"Top",,,,,,,5.665915875348401,-135.49588257316967,-3.1048394276250235,-10.01469593173575,31.390859330106455,-16.33056936752507,"3.54","1.6",287,"115.3",19,"92.6",2148,"6.1",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.37",,,,,,,,17,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",217,"0","-0.047","83.2","8.0",,"0.047","115.3",0,0,"0.497","0.503",29,30,29,31,2,1,6,2,5,1,"1.39","0.71","-0.71","41.5",24.27118510500169,-21.406000036677572,38.00729909388827,28.863005653853072,36.75139511599618
"CH","2025-05-23","88.3","-0.93","5.69","Ohtani, Shohei",660271,656288,,"ball",,,,,14,"Shohei Ohtani walks. Michael Conforto to 2nd.","R","L","R","NYM","LAD","B",,,2,0,2025,"-0.73","-0.18","0.44","1.2",,,624424,1,3,"Top",,,,,,,4.819383019381432,-128.49707570112338,-4.455891426702595,-9.082563822432835,26.325409089092084,-33.427911647743954,"3.66","1.58",,,,"87.7",1112,"5.9",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.61",,,,,,,,17,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",256,"0","0.102",,,,"-0.102",,0,0,"0.497","0.503",29,30,29,31,2,1,6,2,5,1,"3.1","0.73","-0.73","39.4",,,,,
"FF","2025-05-23","93.7","-0.59","5.78","Ohtani, Shohei",660271,656288,,"ball",,,,,12,"Shohei Ohtani walks. Michael Conforto to 2nd.","R","L","R","NYM","LAD","B",,,1,0,2025,"-0.78","1.28","0.91","3.8",,,624424,1,3,"Top",,,,,,,5.581493733209887,-136.37173569151074,-2.1588172358087254,-10.994526163205451,31.874148972499484,-16.031241977222656,"3.59","1.54",,,,"93.3",2161,"6.2",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.34",,,,,,,,17,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",216,"0","0.056",,,,"-0.056",,0,0,"0.497","0.503",29,30,29,31,2,1,6,2,5,1,"1.33","0.78","-0.78","42.2",,,,,
"FF","2025-05-23","93.5","-0.61","5.77","Ohtani, Shohei",660271,656288,,"ball",,,,,12,"Shohei Ohtani walks. Michael Conforto to 2nd.","R","L","R","NYM","LAD","B",,,0,0,2025,"-0.76","1.28","1.07","4.27",,,624424,1,3,"Top",,,,,,,6.0033779363330435,-135.9880756489788,-0.8941845579190744,-10.855127620076123,32.14967096554355,-16.429854081789813,"3.64","1.66",,,,"93",2070,"6.2",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.29",,,,,,,,17,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",218,"0","0.036",,,,"-0.036",,0,0,"0.497","0.503",29,30,29,31,2,1,6,2,5,1,"1.35","0.76","-0.76","48.8",,,,,
"CU","2025-05-23","80.1","-1.99","5.96","Ohtani, Shohei",660271,668820,"strikeout","swinging_strike",,,,,9,"Shohei Ohtani strikes out swinging.","R","L","R","NYM","LAD","S",2,,2,2,2025,"1.13","-1.01","0.81","1.5",,,669242,2,4,"Top",,,,,,,4.0604322601066025,-116.56465528468729,-1.1259186634996166,9.304609747154206,25.4953708325219,-41.26273354203708,"3.54","1.6",,,,"80.2",2398,"6.8",777808,682626,624413,682668,683146,596019,643446,621438,665742,"53.74",,0,"0",1,0,0,,30,6,"Curveball",1,3,3,1,3,1,3,1,"Infield shade","Standard",54,"0.019","-0.234","77.7","8.9",,"0.234",,-2,2,"0.281","0.719",27,30,28,31,1,2,3,2,2,1,"4.61","-1.13","1.13","49.7",30.043967394514624,-18.40328748889244,47.52867165264811,31.271180037378954,38.90492794646468
"SL","2025-05-23","90.7","-2.4","5.72","Ohtani, Shohei",660271,668820,,"foul",,,,,9,"Shohei Ohtani strikes out swinging.","R","L","R","NYM","LAD","S",,,2,2,2025,"0.67","0.49","0.37","2.11",,,669242,2,4,"Top",,,,,,,5.547461716644027,-132.0173184382672,-4.161920609037455,6.641014445873386,28.656345028001102,-25.785250116850484,"3.54","1.6",182,"71.2",21,"91.4",2142,"6.8",777808,682626,624413,682668,683146,596019,643446,621438,665742,"53.73",,,,,,,,30,5,"Slider",1,3,3,1,3,1,3,1,"Infield shade","Standard",152,"0","0","74.4","7.3",,"0","88.0",-2,2,"0.281","0.719",27,30,28,31,1,2,3,2,2,1,"2.29","-0.67","0.67","37.9",-0.7173259547902677,18.78318661875048,42.19388320447733,34.51519144227473,15.33641271638769
"SL","2025-05-23","90.9","-2.49","5.71","Ohtani, Shohei",660271,668820,,"called_strike",,,,,9,"Shohei Ohtani strikes out swinging.","R","L","R","NYM","LAD","S",,,2,1,2025,"0.41","0.61","0.55","1.78",,,669242,2,4,"Top",,,,,,,6.776718529945344,-132.15067170458488,-5.242763328361233,3.226735146140766,30.643240085830005,-24.014978877422866,"3.56","1.62",,,,"91.2",2097,"6.7",777808,682626,624413,682668,683146,596019,643446,621438,665742,"53.76",,,,,,,,30,4,"Slider",1,3,3,1,3,1,3,1,"Infield shade","Standard",164,"0","-0.072",,,,"0.072",,-2,2,"0.281","0.719",27,30,28,31,1,2,3,2,2,1,"2.17","-0.41","0.41","37.4",,,,,
"CU","2025-05-23","80.8","-2.09","5.97","Ohtani, Shohei",660271,668820,,"ball",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","R","NYM","LAD","B",,,1,1,2025,"1.16","-0.64","1.56","1.81",,,669242,2,4,"Top",,,,,,,5.939100075346225,-117.5240790398384,-1.3313044344007479,9.466654794257934,24.594482379062963,-37.984239038537616,"3.63","1.62",,,,"81.1",2504,"6.7",777808,682626,624413,682668,683146,596019,643446,621438,665742,"53.75",,,,,,,,30,3,"Curveball",1,3,3,1,3,1,3,1,"Infield shade","Standard",49,"0","0.05",,,,"-0.05",,-2,2,"0.281","0.719",27,30,28,31,1,2,3,2,2,1,"4.16","-1.16","1.16","44.6",,,,,
"FF","2025-05-23","96.5","-2.11","5.96","Ohtani, Shohei",660271,668820,,"ball",,,,,12,"Shohei Ohtani strikes out swinging.","R","L","R","NYM","LAD","B",,,0,1,2025,"-0.22","1.49","0.46","4.47",,,669242,2,4,"Top",,,,,,,7.390446793756066,-140.39132362994576,-1.7564349749871284,-4.695637295415244,34.16940122750045,-12.418372121755063,"3.6","1.56",,,,"97.1",2257,"6.8",777808,682626,624413,682668,683146,596019,643446,621438,665742,"53.71",,,,,,,,30,2,"4-Seam Fastball",1,3,3,1,3,1,3,1,"Infield shade","Standard",201,"0","0.032",,,,"-0.032",,-2,2,"0.281","0.719",27,30,28,31,1,2,3,2,2,1,"0.98","0.22","-0.22","46.2",,,,,
"SL","2025-05-23","90","-2.52","5.78","Ohtani, Shohei",660271,668820,,"called_strike",,,,,2,"Shohei Ohtani strikes out swinging.","R","L","R","NYM","LAD","S",,,0,0,2025,"0.49","0.56","0.11","3.57",,,669242,2,4,"Top",,,,,,,5.531898718255987,-130.98580718077315,-0.6656891575978559,4.329644435327032,29.39525192836273,-25.79423460558931,"3.54","1.6",,,,"90.4",1994,"6.7",777808,682626,624413,682668,683146,596019,643446,621438,665742,"53.81",,,,,,,,30,1,"Slider",1,3,3,1,3,1,3,1,"Infield shade","Standard",173,"0","-0.047",,,,"0.047",,-2,2,"0.281","0.719",27,30,28,31,1,2,3,2,2,1,"2.26","-0.49","0.49","37.5",,,,,
"SI","2025-05-23","96.6","0.73","5.99","Ohtani, Shohei",660271,650893,"single","hit_into_play",,,,,14,"Shohei Ohtani singles on a sharp line drive to right fielder Juan Soto.","R","L","L","NYM","LAD","X",9,"line_drive",2,1,2025,"1.1","1.31","1.2","2.07",,,,1,9,"Top",183,100,,,,,-1.2302908746366636,-140.55143715031178,-7.798022375719634,14.833457200886714,33.20603942842588,-13.252999047474619,"3.54","1.6",209,"104",14,"95.8",2351,"5.9",777808,682626,624413,682668,683146,596019,643446,621438,665742,"54.58",0.74,0.755,"0.9",1,1,0,4,66,4,"Sinker",2,5,5,2,5,2,5,2,"Infield shade","Standard",149,"-0.003","0.375",,,1.047,"-0.375","104.0",-3,3,"0.034","0.966",28,30,29,31,1,4,5,2,7,1,"1.14","1.1","1.1","50.2",,,,,
"SI","2025-05-23","95.7","0.89","5.96","Ohtani, Shohei",660271,650893,,"foul",,,,,12,"Shohei Ohtani singles on a sharp line drive to right fielder Juan Soto.","R","L","L","NYM","LAD","S",,,2,0,2025,"1.33","1.22","1.69","3.32",,,,1,9,"Top",,,,,,,-0.8909218230192814,-139.18033477621896,-3.968224420628529,17.270439675008063,37.878671725626965,-15.768461415364275,"3.54","1.6",9,"87.8",-19,"94.5",2344,"6.1",777808,682626,624413,682668,683146,596019,643446,621438,665742,"54.38",,,,,,,,66,3,"Sinker",2,5,5,2,5,2,5,2,"Infield shade","Standard",153,"0","-0.065","85.1","7.7",,"0.065","88.0",-3,3,"0.034","0.966",28,30,29,31,1,4,5,2,7,1,"1.32","1.33","1.33","49.9",33.65795797604232,-8.74096227764555,32.064061602263955,23.407933558917257,35.11116544614762
"CU","2025-05-23","79.8","1.27","6.09","Ohtani, Shohei",660271,650893,,"ball",,,,,12,"Shohei Ohtani singles on a sharp line drive to right fielder Juan Soto.","R","L","L","NYM","LAD","B",,,1,0,2025,"-0.73","-0.92","1.2","3.45",,,,1,9,"Top",,,,,,,1.2070188755522375,-116.11112454122465,2.697096572894039,-6.836785585503518,23.347490334934832,-41.21812321150299,"3.56","1.63",,,,"79.2",2357,"6",777808,682626,624413,682668,683146,596019,643446,621438,665742,"54.49",,,,,,,,66,2,"Curveball",2,5,5,2,5,2,5,2,"Infield shade","Standard",324,"0","0.072",,,,"-0.072",,-3,3,"0.034","0.966",28,30,29,31,1,4,5,2,7,1,"4.52","-0.73","-0.73","51.7",,,,,
"SI","2025-05-23","96.2","1.02","5.93","Ohtani, Shohei",660271,650893,,"ball",,,,,14,"Shohei Ohtani singles on a sharp line drive to right fielder Juan Soto.","R","L","L","NYM","LAD","B",,,0,0,2025,"1.29","1","2.64","2.36",,,,1,9,"Top",,,,,,,1.3568198950045136,-140.0831527814815,-6.129671332673621,16.68281066136765,32.84541264172764,-17.799414771463738,"3.59","1.7",,,,"95.7",2414,"6.1",777808,682626,624413,682668,683146,596019,643446,621438,665742,"54.44",,,,,,,,66,1,"Sinker",2,5,5,2,5,2,5,2,"Infield shade","Standard",143,"0","0.039",,,,"-0.039",,-3,3,"0.034","0.966",28,30,29,31,1,4,5,2,7,1,"1.46","1.29","1.29","41.8",,,,,
"FC","2025-05-23","93.1","-1.99","5.68","Ohtani, Shohei",660271,657585,"field_out","hit_into_play",,,,,12,"Shohei Ohtani flies out to right fielder Juan Soto. Tommy Edman to 3rd.","R","L","R","NYM","LAD","X",9,"fly_ball",0,1,2025,"0.27","0.72","1.35","2.68",,669242,,0,12,"Top",207.2,121.08,,,,,7.912876232964627,-135.54819370774584,-3.5665047311142866,1.838242606280671,26.61129915823883,-22.665076057292836,"3.54","1.6",276,"88",47,"92.9",2676,"5.9",777808,682626,620443,682668,683146,596019,643446,621438,665742,"54.58",0.003,0.003,"0",1,0,0,3,92,2,"Cutter",5,5,5,5,5,5,5,5,"Infield shade","Standard",190,"-0.008","-0.23","85.9","8.2",0.003,"0.23","88.0",0,0,"0.5","0.5",32,30,32,31,1,5,2,2,2,1,"1.88","-0.27","0.27","36.7",24.20834001475936,-17.649649598932232,42.31912365885969,24.64371046144012,30.902123333422626
"SI","2025-05-23","92.4","3.05","6.17","Ohtani, Shohei",660271,620454,"field_out","hit_into_play",,,,,3,"Shohei Ohtani grounds out, first baseman Pete Alonso to pitcher José Castillo.","R","L","L","NYM","LAD","X",3,"ground_ball",0,0,2025,"1.31","0.38","0.68","3.26",,,,1,6,"Top",156.94,162.25,,,,,-8.870644249755424,-134.04989719622577,-2.2728655829457693,17.825917725563276,35.272230464642355,-27.285042490977656,"3.54","1.6",9,"63.5",-17,"91.5",2007,"6.4",777808,682626,624413,682668,683146,596019,643446,621438,665742,"54.08",0.04,0.042,"0",1,0,0,2,47,1,"Sinker",2,5,5,2,5,2,5,2,"Infield shade","Standard",147,"0.008","-0.256","77.7","7.8",0.044,"0.256","88.0",-3,3,"0.138","0.862",29,30,29,31,1,3,4,2,3,1,"2.35","1.31","1.31","46.9",18.16872964932966,2.884917558814944,32.37550656480671,33.78291027594828,25.451950465116376
"FC","2025-05-23","92.2","-2.17","5.75","Ohtani, Shohei",660271,657585,,"swinging_strike",,,,,2,"Shohei Ohtani flies out to right fielder Juan Soto. Tommy Edman to 3rd.","R","L","R","NYM","LAD","S",,,0,0,2025,"0.31","0.71","0.09","3.64",,669242,,0,12,"Top",,,,,,,5.045152125981196,-134.37680033804637,-1.1392646226112741,2.798909101729353,26.778078526656255,-23.463960387178165,"3.54","1.6",,,,"92",2630,"5.9",777808,682626,620443,682668,683146,596019,643446,621438,665742,"54.57",,,,,,,,92,1,"Cutter",5,5,5,5,5,5,5,5,"Infield shade","Standard",162,"0","-0.035","69.7","6.9",,"0.035",,0,0,"0.5","0.5",32,30,32,31,1,5,2,2,2,1,"1.94","-0.31","0.31","39.0",9.232035606343507,24.570502333862674,30.09440389082536,37.71929026356022,11.762182738658566
"SL","2025-05-23","88.9","-1.11","5.79","Ohtani, Shohei",660271,656288,"field_out","hit_into_play",,,,,9,"Shohei Ohtani grounds out softly, pitcher Griffin Canning to first baseman Pete Alonso.","R","L","R","NYM","LAD","X",1,"ground_ball",2,2,2025,"0.03","-0.36","0.5","1.52",,,,0,1,"Top",134.74,185.69,,,,,3.8570809420812306,-129.4708415401044,-3.6540314197292383,-0.44012955091877304,27.139601990268304,-35.67978499017809,"3.54","1.6",1,"52.7",-55,"88.5",2711,"6",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.51",0.249,0.239,"0",1,0,0,1,1,6,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",43,"0.022","-0.227","54.1","6.8",0.259,"0.227","88.0",0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"3.24","-0.03","0.03","43.4",-4.15848828660561,17.88867863206745,36.35235387076868,34.259676316118544,21.07381015461364
"CH","2025-05-23","90.8","-1.26","5.64","Ohtani, Shohei",660271,656288,,"foul",,,,,8,"Shohei Ohtani grounds out softly, pitcher Griffin Canning to first baseman Pete Alonso.","R","L","R","NYM","LAD","S",,,2,2,2025,"-1.66","0.02","-0.19","1.95",,,,0,1,"Top",,,,,,,6.177793733018811,-132.13382743138774,-3.3094080164861506,-20.703683790871274,29.240228257742594,-31.45169178699547,"3.54","1.6",3,"83.7",-29,"90",1874,"5.9",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.6",,,,,,,,1,5,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",243,"0","0","73.8","8.4",,"0","88.0",0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"2.76","1.66","-1.66","35.2",17.455226270165696,-7.050931117450441,36.50580457186894,41.526463484240175,32.029255025455576
"CH","2025-05-23","90.4","-1.07","5.67","Ohtani, Shohei",660271,656288,,"ball",,,,,14,"Shohei Ohtani grounds out softly, pitcher Griffin Canning to first baseman Pete Alonso.","R","L","R","NYM","LAD","B",,,1,2,2025,"-1.3","-0.33","0.54","0.79",,,,0,1,"Top",,,,,,,6.700642548669498,-131.47624603415122,-5.469469978479685,-16.44727718416258,28.13634657651248,-35.03034164160675,"3.67","1.63",,,,"89.5",1728,"5.8",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.71",,,,,,,,1,4,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",251,"0","0.04",,,,"-0.04",,0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"3.13","1.3","-1.3","36.5",,,,,
"FF","2025-05-23","95","-0.97","5.82","Ohtani, Shohei",660271,656288,,"foul",,,,,5,"Shohei Ohtani grounds out softly, pitcher Griffin Canning to first baseman Pete Alonso.","R","L","R","NYM","LAD","S",,,1,1,2025,"-1.01","1.34","0.03","2.37",,,,0,1,"Top",,,,,,,4.862704687964453,-137.97981756919083,-6.2444489252892135,-13.963242344523506,35.98925558961371,-13.886504789287454,"3.54","1.6",207,"85",64,"93.8",2199,"6.1",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.41",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",219,"0","-0.056","78.5","7.8",,"0.056","88.0",0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"1.23","1.01","-1.01","41.6",13.242956560127617,-0.8370190879356941,40.2039212893292,39.332613396781014,26.335161043518145
"SL","2025-05-23","86.8","-1.38","5.86","Ohtani, Shohei",660271,656288,,"called_strike",,,,,5,"Shohei Ohtani grounds out softly, pitcher Griffin Canning to first baseman Pete Alonso.","R","L","R","NYM","LAD","S",,,1,0,2025,"0.52","-0.28","-0.14","2.7",,,,0,1,"Top",,,,,,,1.9012151646282822,-126.49579991136513,-0.8210629772671895,5.179035728346651,25.172112537201148,-35.2713733846673,"3.67","1.67",,,,"86.6",2687,"6",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.49",,,,,,,,1,2,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",45,"0","-0.049",,,,"0.049",,0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"3.29","-0.52","0.52","42.0",,,,,
"FC","2025-05-23","89.3","-1.21","5.66","Ohtani, Shohei",660271,656288,,"ball",,,,,12,"Shohei Ohtani grounds out softly, pitcher Griffin Canning to first baseman Pete Alonso.","R","L","R","NYM","LAD","B",,,0,0,2025,"0.05","0.79","0.5","3.88",,,,0,1,"Top",,,,,,,4.0576234078399125,-130.0883160346976,-0.09939155066368277,-0.19050716870843246,25.545214879252423,-23.35995224152773,"3.64","1.64",,,,"88.7",2462,"5.7",777808,682626,624413,682668,683146,596019,607043,621438,665742,"54.81",,,,,,,,1,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shade","Standard",202,"0","0.038",,,,"-0.038",,0,0,"0.5","0.5",29,30,29,31,1,0,6,2,5,1,"2.05","-0.05","0.05","41.0",,,,,
"FC","2025-05-21","94.6","-0.59","5.83","Ohtani, Shohei",660271,669203,"field_out","hit_into_play",,,,,6,"Shohei Ohtani flies out sharply to right fielder Corbin Carroll.","R","L","R","LAD","AZ","X",9,"fly_ball",0,0,2025,"0.12","1.15","0.66","2.67",,,500743,0,6,"Bot",199.37,72.74,,,,,3.0061070564787338,-137.7421714449305,-5.117687042651152,0.8949713304973897,31.205256493436213,-16.6706135314539,"3.53","1.58",354,"100.3",40,"94.7",2597,"6.3",777824,672515,647304,606466,553993,672695,694374,677950,682998,"54.15",0.154,0.3,"0",1,0,0,3,43,1,"Cutter",0,1,0,1,1,0,0,1,"Infield shade","Standard",198,"-0.059","-0.246","80.7","8.2",0.565,"0.246","100.3",-1,-1,"0.451","0.451",30,30,31,31,3,2,5,1,6,2,"1.4","-0.12","0.12","38.0",24.706320079439337,-3.9967617570934717,38.832600987716205,31.6078431938944,31.860228406257857
